Round,Turnout Percent,Total Votes,Republican Votes,Republican Electoral Votes,Republican Vote Percent,Democrat Votes,Democrat Electoral Votes,Democrat Vote Percent,Independent Votes,Independent Electoral Votes,Independent Vote Percent
1028,0.8271,148487881,65375645,226,0.4403,73423930,312,0.4945,9688306,0,0.0652
1029,0.8852,158931949,67232288,193,0.4230,77817615,345,0.4896,13882046,0,0.0873
1030,0.7020,126043543,61272039,262,0.4861,64659490,276,0.5130,112014,0,0.0009
1031,0.7602,136484740,64057065,262,0.4693,67258861,276,0.4928,5168814,0,0.0379
1032,0.7133,128070421,63471817,349,0.4956,55749223,189,0.4353,8849381,0,0.0691
1033,0.6341,113859308,58272143,310,0.5118,55587165,228,0.4882,0,0,0.0000
1034,0.6004,107803564,58119866,354,0.5391,49589729,184,0.4600,93969,0,0.0009
1035,0.7526,135124699,70941642,349,0.5250,64183057,189,0.4750,0,0,0.0000
1036,0.7887,141595006,71764559,310,0.5068,68995546,228,0.4873,834901,0,0.0059
1037,0.6372,114415372,47931806,166,0.4189,63176919,372,0.5522,3306647,0,0.0289
1038,0.8034,144242434,77165751,354,0.5350,66943220,184,0.4641,133463,0,0.0009
1039,0.7292,130933279,54138472,107,0.4135,74306828,431,0.5675,2487979,0,0.0190
1040,0.8121,145818134,67048030,166,0.4598,78770104,372,0.5402,0,0,0.0000
1041,0.8205,147305276,75924703,314,0.5154,71240596,224,0.4836,139977,0,0.0010
1042,0.8531,153167696,70596321,193,0.4609,82388424,345,0.5379,182951,0,0.0012
1043,0.8270,148480702,76692840,329,0.5165,71777762,209,0.4834,10100,0,0.0001
1044,0.7329,131583285,50622708,75,0.3847,77367388,463,0.5880,3593189,0,0.0273
1045,0.8465,151980683,76203191,262,0.5014,75555282,276,0.4971,222210,0,0.0015
1046,0.8081,145077509,69381193,262,0.4782,75620455,276,0.5212,75861,0,0.0005
1047,0.6541,117437778,59574763,297,0.5073,57863015,241,0.4927,0,0,0.0000
1048,0.7902,141892947,68479025,262,0.4826,71079166,276,0.5009,2334756,0,0.0165
1049,0.6656,119514113,59326686,262,0.4964,59976881,276,0.5018,210546,0,0.0018
1050,0.7433,133454188,58329662,256,0.4371,64983228,282,0.4869,10141298,0,0.0760
1051,0.7651,137361398,56962403,166,0.4147,74988053,372,0.5459,5410942,0,0.0394
1052,0.6773,121607280,58565598,287,0.4816,56693093,251,0.4662,6348589,0,0.0522
1053,0.8707,156333047,82727931,358,0.5292,66580721,180,0.4259,7024395,0,0.0449
1054,0.7520,135011340,63097141,193,0.4673,71902818,345,0.5326,11381,0,0.0001
1055,0.8650,155309397,69058388,166,0.4447,86096476,372,0.5544,154533,0,0.0010
1056,0.6067,108942982,43373890,193,0.3981,50802054,345,0.4663,14767038,0,0.1355
1057,0.8274,148569568,68128152,193,0.4586,79132335,345,0.5326,1309081,0,0.0088
1058,0.7017,125983796,64411957,329,0.5113,59712514,209,0.4740,1859325,0,0.0148
1059,0.7786,139801456,56760088,166,0.4060,69637037,372,0.4981,13404331,0,0.0959
1060,0.6056,108750865,52340293,262,0.4813,55014036,276,0.5059,1396536,0,0.0128
1061,0.7895,141747597,67453938,256,0.4759,74145627,282,0.5231,148032,0,0.0010
1062,0.7137,128153277,61164695,256,0.4773,66960592,282,0.5225,27990,0,0.0002
1063,0.6961,124970989,63934092,349,0.5116,57357795,189,0.4590,3679102,0,0.0294
1064,0.7612,136676397,61012418,262,0.4464,62927308,276,0.4604,12736671,0,0.0932
1065,0.7740,138974230,59404660,262,0.4275,65019446,276,0.4679,14550124,0,0.1047
1066,0.6078,109112487,49594138,177,0.4545,58248812,361,0.5338,1269537,0,0.0116
1067,0.7982,143311820,63163101,209,0.4407,70991810,329,0.4954,9156909,0,0.0639
1068,0.8609,154579221,75302577,262,0.4871,78625565,276,0.5086,651079,0,0.0042
1069,0.6413,115131141,60611220,354,0.5265,51732573,184,0.4493,2787348,0,0.0242
1070,0.6754,121262435,56097501,193,0.4626,65113824,345,0.5370,51110,0,0.0004
1071,0.7711,138450747,72438633,349,0.5232,65983928,189,0.4766,28186,0,0.0002
1072,0.7990,143461536,66721782,226,0.4651,74128490,312,0.5167,2611264,0,0.0182
1073,0.8570,153871814,79795567,380,0.5186,59511882,158,0.3868,14564365,0,0.0947
1074,0.6677,119879990,62340078,349,0.5200,54923947,189,0.4582,2615965,0,0.0218
1075,0.8800,158000701,73217905,193,0.4634,84747510,345,0.5364,35286,0,0.0002
1076,0.6318,113432849,46779701,166,0.4124,60357593,372,0.5321,6295555,0,0.0555
1077,0.6796,122032015,55797188,166,0.4572,66078115,372,0.5415,156712,0,0.0013
1078,0.8686,155945576,75172300,262,0.4820,80738563,276,0.5177,34713,0,0.0002
1079,0.6749,121170268,64230635,380,0.5301,49167028,158,0.4058,7772605,0,0.0641
1080,0.7970,143107981,69652414,287,0.4867,67898596,251,0.4745,5556971,0,0.0388
1081,0.6249,112199681,54120199,297,0.4824,52027595,241,0.4637,6051887,0,0.0539
1082,0.6611,118690377,56846669,262,0.4789,61785452,276,0.5206,58256,0,0.0005
1083,0.6811,122284610,49859568,193,0.4077,57757140,345,0.4723,14667902,0,0.1199
1084,0.7103,127541564,55443907,156,0.4347,72080669,382,0.5652,16988,0,0.0001
1085,0.8846,158834052,79160676,262,0.4984,78625818,276,0.4950,1047558,0,0.0066
1086,0.6252,112234593,51979231,262,0.4631,51737034,276,0.4610,8518328,0,0.0759
1087,0.7899,141821919,67041190,262,0.4727,68792023,276,0.4851,5988706,0,0.0422
1088,0.7901,141861650,64018862,262,0.4513,63855582,276,0.4501,13987206,0,0.0986
1089,0.7662,137566544,64979468,262,0.4723,70391522,276,0.5117,2195554,0,0.0160
1090,0.7883,141529806,73241764,339,0.5175,68288042,199,0.4825,0,0,0.0000
1091,0.8880,159444033,74987605,262,0.4703,81569221,276,0.5116,2887207,0,0.0181
1092,0.6592,118356666,52313622,166,0.4420,65816948,372,0.5561,226096,0,0.0019
1093,0.7004,125745847,65464961,339,0.5206,60280886,199,0.4794,0,0,0.0000
1094,0.6143,110297514,54977619,262,0.4984,55232506,276,0.5008,87389,0,0.0008
1095,0.6021,108097332,48192185,193,0.4458,56531177,345,0.5230,3373970,0,0.0312
1096,0.8248,148083500,56491121,107,0.3815,79112074,431,0.5342,12480305,0,0.0843
1097,0.8650,155301298,70033850,166,0.4510,85256535,372,0.5490,10913,0,0.0001
1098,0.6794,121985149,47808089,92,0.3919,69485636,446,0.5696,4691424,0,0.0385
1099,0.8419,151165985,66872352,193,0.4424,76344627,345,0.5050,7949006,0,0.0526
1100,0.6642,119260232,51232393,166,0.4296,61075422,372,0.5121,6952417,0,0.0583
1101,0.8208,147365835,79198777,354,0.5374,67770349,184,0.4599,396709,0,0.0027
1102,0.6377,114501971,52984553,193,0.4627,61248188,345,0.5349,269230,0,0.0024
1103,0.7525,135095784,64673928,310,0.4787,61624207,228,0.4562,8797649,0,0.0651
1104,0.8346,149840649,63590865,262,0.4244,67967154,276,0.4536,18282630,0,0.1220
1105,0.7164,128639726,57001838,166,0.4431,70453380,372,0.5477,1184508,0,0.0092
1106,0.6554,117676125,44680497,166,0.3797,59059907,372,0.5019,13935721,0,0.1184
1107,0.7016,125979304,66198925,349,0.5255,59753503,189,0.4743,26876,0,0.0002
1108,0.6012,107929172,50457862,256,0.4675,55769607,282,0.5167,1701703,0,0.0158
1109,0.7284,130779520,70744613,358,0.5409,60034907,180,0.4591,0,0,0.0000
1110,0.8627,154893441,68024931,256,0.4392,75502226,282,0.4874,11366284,0,0.0734
1111,0.6148,110369997,48621196,193,0.4405,54827529,345,0.4968,6921272,0,0.0627
1112,0.7490,134470321,58737667,166,0.4368,71312963,372,0.5303,4419691,0,0.0329
1113,0.8279,148636929,72436812,287,0.4873,70417828,251,0.4738,5782289,0,0.0389
1114,0.7445,133666707,69845125,349,0.5225,63309801,189,0.4736,511781,0,0.0038
1115,0.6881,123534766,52051793,193,0.4214,59153598,345,0.4788,12329375,0,0.0998
1116,0.8739,156918655,62056582,166,0.3955,76823981,372,0.4896,18038092,0,0.1150
1117,0.6227,111803562,50808755,262,0.4544,52618259,276,0.4706,8376548,0,0.0749
1118,0.8839,158698940,87604867,366,0.5520,71079176,172,0.4479,14897,0,0.0001
1119,0.6626,118966448,56219038,193,0.4726,62736525,345,0.5273,10885,0,0.0001
1120,0.7089,127272372,59809675,349,0.4699,53800962,189,0.4227,13661735,0,0.1073
1121,0.7615,136737216,69725785,354,0.5099,60361043,184,0.4414,6650388,0,0.0486
1122,0.8228,147726332,61408003,166,0.4157,76906275,372,0.5206,9412054,0,0.0637
1123,0.6238,112010252,49222736,166,0.4394,62787516,372,0.5606,0,0,0.0000
1124,0.8923,160204488,77688815,262,0.4849,82462968,276,0.5147,52705,0,0.0003
1125,0.7064,126832370,66087483,339,0.5211,60720905,199,0.4787,23982,0,0.0002
1126,0.8884,159501872,85037898,354,0.5331,74225970,184,0.4654,238004,0,0.0015
1127,0.7244,130065503,68795304,349,0.5289,61155513,189,0.4702,114686,0,0.0009
1128,0.7171,128755512,61754407,262,0.4796,63569073,276,0.4937,3432032,0,0.0267
1129,0.8140,146153447,60012444,166,0.4106,72117217,372,0.4934,14023786,0,0.0960
1130,0.8452,151747105,70286542,256,0.4632,77091501,282,0.5080,4369062,0,0.0288
1131,0.6199,111298562,52975004,358,0.4760,41965029,180,0.3770,16358529,0,0.1470
1132,0.6639,119192245,50908681,116,0.4271,68275647,422,0.5728,7917,0,0.0001
1133,0.7119,127818168,65505337,314,0.5125,62312831,224,0.4875,0,0,0.0000
1134,0.8691,156027905,81999750,349,0.5255,73601808,189,0.4717,426347,0,0.0027
1135,0.6478,116317785,50161301,193,0.4312,56677970,345,0.4873,9478514,0,0.0815
1136,0.7164,128626590,60596304,329,0.4711,56284956,209,0.4376,11745330,0,0.0913
1137,0.8460,151894821,74722054,339,0.4919,68240060,199,0.4493,8932707,0,0.0588
1138,0.8292,148888487,67316033,262,0.4521,71062763,276,0.4773,10509691,0,0.0706
1139,0.6189,111111107,52166200,262,0.4695,55147947,276,0.4963,3796960,0,0.0342
1140,0.8662,155521771,71213139,193,0.4579,79838470,345,0.5134,4470162,0,0.0287
1141,0.6769,121542734,57009984,193,0.4691,64532750,345,0.5309,0,0,0.0000
1142,0.8517,152916667,69944982,166,0.4574,82971685,372,0.5426,0,0,0.0000
1143,0.8087,145199251,70730407,262,0.4871,74468844,276,0.5129,0,0,0.0000
1144,0.6321,113481017,56183235,262,0.4951,57297782,276,0.5049,0,0,0.0000
1145,0.6876,123458048,59532027,262,0.4822,63926021,276,0.5178,0,0,0.0000
1146,0.6840,122811061,52848784,262,0.4303,56066671,276,0.4565,13895606,0,0.1131
1147,0.6431,115477496,54568857,262,0.4725,55291738,276,0.4788,5616901,0,0.0486
1148,0.6001,107734907,40629741,166,0.3771,49912656,372,0.4633,17192510,0,0.1596
1149,0.6572,118006754,46985981,166,0.3982,58757389,372,0.4979,12263384,0,0.1039
1150,0.7363,132201197,57445166,166,0.4345,72630107,372,0.5494,2125924,0,0.0161
1151,0.8394,150719074,66589194,166,0.4418,83723669,372,0.5555,406211,0,0.0027
1152,0.8288,148819897,67941093,262,0.4565,67880763,276,0.4561,12998041,0,0.0873
1153,0.8987,161362380,74746459,166,0.4632,86615921,372,0.5368,0,0,0.0000
1154,0.6721,120676539,49696116,166,0.4118,63819390,372,0.5288,7161033,0,0.0593
1155,0.6384,114614961,53900761,256,0.4703,59261201,282,0.5170,1452999,0,0.0127
1156,0.7250,130170437,62567181,262,0.4807,67455557,276,0.5182,147699,0,0.0011
1157,0.8131,146005682,69150185,226,0.4736,76806500,312,0.5261,48997,0,0.0003
1158,0.6404,114998243,58248577,339,0.5065,53226539,199,0.4628,3523127,0,0.0306
1159,0.8111,145638454,63654047,262,0.4371,65203971,276,0.4477,16780436,0,0.1152
1160,0.6501,116719395,55017018,339,0.4714,49984338,199,0.4282,11718039,0,0.1004
1161,0.6793,121959139,53580489,193,0.4393,62302909,345,0.5109,6075741,0,0.0498
1162,0.6088,109295249,51159590,287,0.4681,49530973,251,0.4532,8604686,0,0.0787
1163,0.7199,129258447,62698843,339,0.4851,57415435,199,0.4442,9144169,0,0.0707
1164,0.8778,157611361,79309887,262,0.5032,78253061,276,0.4965,48413,0,0.0003
1165,0.8303,149071920,72184073,262,0.4842,76887847,276,0.5158,0,0,0.0000
1166,0.6532,117258933,54883748,262,0.4681,58427050,276,0.4983,3948135,0,0.0337
1167,0.7403,132917904,60079237,193,0.4520,67871055,345,0.5106,4967612,0,0.0374
1168,0.8604,154492386,73340619,262,0.4747,78877434,276,0.5106,2274333,0,0.0147
1169,0.8585,154149486,75165779,262,0.4876,78976749,276,0.5123,6958,0,0.0000
1170,0.6162,110642874,56347010,358,0.5093,47087210,180,0.4256,7208654,0,0.0652
1171,0.7888,141639944,59600202,166,0.4208,77477289,372,0.5470,4562453,0,0.0322
1172,0.6822,122486717,57878248,193,0.4725,64608469,345,0.5275,0,0,0.0000
1173,0.6992,125551094,54307071,193,0.4325,62860696,345,0.5007,8383327,0,0.0668
1174,0.7691,138074819,66719564,262,0.4832,67134479,276,0.4862,4220776,0,0.0306
1175,0.8717,156502731,68996560,262,0.4409,73816972,276,0.4717,13689199,0,0.0875
1176,0.7895,141738370,72637270,354,0.5125,63102295,184,0.4452,5998805,0,0.0423
1177,0.6612,118712224,51626881,156,0.4349,67085343,382,0.5651,0,0,0.0000
1178,0.7283,130759500,65297090,281,0.4994,63870789,257,0.4885,1591621,0,0.0122
1179,0.6922,124278427,56246160,262,0.4526,59098408,276,0.4755,8933859,0,0.0719
1180,0.6188,111087314,48318192,166,0.4350,58923094,372,0.5304,3846028,0,0.0346
1181,0.6245,112127303,53409378,256,0.4763,58608708,282,0.5227,109217,0,0.0010
1182,0.8219,147575914,69054189,256,0.4679,76277866,282,0.5169,2243859,0,0.0152
1183,0.6602,118537225,55469600,262,0.4680,59357247,276,0.5007,3710378,0,0.0313
1184,0.6346,113949102,59335804,339,0.5207,54565202,199,0.4789,48096,0,0.0004
1185,0.8228,147730045,71817999,262,0.4861,75858937,276,0.5135,53109,0,0.0004
1186,0.6467,116124022,57331796,262,0.4937,58792226,276,0.5063,0,0,0.0000
1187,0.7312,131295323,64792960,262,0.4935,65608530,276,0.4997,893833,0,0.0068
1188,0.8899,159788915,73563150,193,0.4604,84527393,345,0.5290,1698372,0,0.0106
1189,0.7626,136923042,63299750,281,0.4623,61736948,257,0.4509,11886344,0,0.0868
1190,0.7265,130452083,58121303,262,0.4455,58894912,276,0.4515,13435868,0,0.1030
1191,0.6198,111273747,60870059,380,0.5470,47861456,158,0.4301,2542232,0,0.0228
1192,0.7865,141217341,76658883,358,0.5428,63635505,180,0.4506,922953,0,0.0065
1193,0.7441,133605160,60235631,166,0.4508,71382475,372,0.5343,1987054,0,0.0149
1194,0.8335,149658824,75560968,329,0.5049,70393566,209,0.4704,3704290,0,0.0248
1195,0.6786,121831918,54968799,262,0.4512,56222144,276,0.4615,10640975,0,0.0873
1196,0.8196,147171418,61895232,262,0.4206,68308279,276,0.4641,16967907,0,0.1153
1197,0.7329,131593117,65146933,349,0.4951,57985298,189,0.4406,8460886,0,0.0643
1198,0.6587,118259277,56837384,262,0.4806,57614305,276,0.4872,3807588,0,0.0322
1199,0.8969,161033455,88012709,358,0.5465,72995796,180,0.4533,24950,0,0.0002
1200,0.6474,116241466,59571491,329,0.5125,55405423,209,0.4766,1264552,0,0.0109
1201,0.7331,131629698,63107978,262,0.4794,68521720,276,0.5206,0,0,0.0000
1202,0.8537,153272598,71165610,262,0.4643,75576685,276,0.4931,6530303,0,0.0426
1203,0.6168,110743653,55174921,262,0.4982,55564489,276,0.5017,4243,0,0.0000
1204,0.8125,145880054,84164454,421,0.5769,61556355,117,0.4220,159245,0,0.0011
1205,0.8997,161525932,77096254,256,0.4773,84409705,282,0.5226,19973,0,0.0001
1206,0.8165,146608788,73782158,310,0.5033,70601288,228,0.4816,2225342,0,0.0152
1207,0.8092,145289650,74972100,354,0.5160,65531643,184,0.4510,4785907,0,0.0329
1208,0.6981,125348287,58854490,193,0.4695,66493797,345,0.5305,0,0,0.0000
1209,0.6954,124864575,63391859,297,0.5077,61435934,241,0.4920,36782,0,0.0003
1210,0.6460,116007529,57451718,354,0.4952,48610912,184,0.4190,9944899,0,0.0857
1211,0.6245,112105013,51863886,226,0.4626,57914023,312,0.5166,2327104,0,0.0208
1212,0.8747,157044567,76151664,262,0.4849,80892903,276,0.5151,0,0,0.0000
1213,0.8603,154467063,73495343,358,0.4758,60639051,180,0.3926,20332669,0,0.1316
1214,0.7239,129971637,68208971,349,0.5248,61762666,189,0.4752,0,0,0.0000
1215,0.6445,115725087,46984028,156,0.4060,62907362,382,0.5436,5833697,0,0.0504
1216,0.8751,157129159,84776482,358,0.5395,71450383,180,0.4547,902294,0,0.0057
1217,0.8638,155080333,76866648,262,0.4957,78154993,276,0.5040,58692,0,0.0004
1218,0.8877,159402516,75074228,209,0.4710,83827392,329,0.5259,500896,0,0.0031
1219,0.8543,153386531,81433114,354,0.5309,70962551,184,0.4626,990866,0,0.0065
1220,0.8858,159040469,67964625,166,0.4273,86789757,372,0.5457,4286087,0,0.0269
1221,0.6328,113626121,53293305,193,0.4690,60332816,345,0.5310,0,0,0.0000
1222,0.6563,117846912,63929822,358,0.5425,53905606,180,0.4574,11484,0,0.0001
1223,0.7592,136302943,62469150,262,0.4583,66141193,276,0.4853,7692600,0,0.0564
1224,0.8250,148125697,70454411,262,0.4756,70633978,276,0.4769,7037308,0,0.0475
1225,0.8267,148436674,65212380,166,0.4393,78076189,372,0.5260,5148105,0,0.0347
1226,0.8714,156468739,77432350,262,0.4949,78236184,276,0.5000,800205,0,0.0051
1227,0.6805,122181479,52121392,166,0.4266,62534037,372,0.5118,7526050,0,0.0616
1228,0.8711,156406194,74605668,349,0.4770,64805671,189,0.4143,16994855,0,0.1087
1229,0.6183,111017235,57462667,349,0.5176,51275485,189,0.4619,2279083,0,0.0205
1230,0.6444,115687953,57286116,262,0.4952,58376452,276,0.5046,25385,0,0.0002
1231,0.7977,143226057,72505971,329,0.5062,67551693,209,0.4716,3168393,0,0.0221
1232,0.7488,134452527,68216449,297,0.5074,65995493,241,0.4908,240585,0,0.0018
1233,0.8121,145804753,65825152,166,0.4515,79977357,372,0.5485,2244,0,0.0000
1234,0.6023,108140432,47883950,226,0.4428,53525543,312,0.4950,6730939,0,0.0622
1235,0.8971,161068387,73902037,166,0.4588,87030926,372,0.5403,135424,0,0.0008
1236,0.8868,159218045,66423475,116,0.4172,90731942,422,0.5699,2062628,0,0.0130
1237,0.8787,157764360,61503317,166,0.3898,77251942,372,0.4897,19009101,0,0.1205
1238,0.8158,146476005,81685687,380,0.5577,64787028,158,0.4423,3290,0,0.0000
1239,0.7676,137820240,73521641,358,0.5335,61200528,180,0.4441,3098071,0,0.0225
1240,0.6059,108791099,46796202,193,0.4301,54206241,345,0.4983,7788656,0,0.0716
1241,0.7795,139951750,69414215,339,0.4960,63217884,199,0.4517,7319651,0,0.0523
1242,0.8170,146693736,60179205,92,0.4102,85612347,446,0.5836,902184,0,0.0062
1243,0.6630,119024033,49115278,262,0.4127,50979538,276,0.4283,18929217,0,0.1590
1244,0.6788,121874596,58769407,262,0.4822,59686832,276,0.4897,3418357,0,0.0280
1245,0.7986,143395923,64784995,193,0.4518,74312453,345,0.5182,4298475,0,0.0300
1246,0.8822,158390004,65330126,166,0.4125,79477079,372,0.5018,13582799,0,0.0858
1247,0.6683,119992949,58507325,297,0.4876,56263618,241,0.4689,5222006,0,0.0435
1248,0.8042,144408335,71225574,262,0.4932,73145391,276,0.5065,37370,0,0.0003
1249,0.6991,125539686,63215140,262,0.5035,62324546,276,0.4965,0,0,0.0000
1250,0.8740,156920530,84049846,354,0.5356,72776902,184,0.4638,93782,0,0.0006
1251,0.8666,155606006,69784602,193,0.4485,81418753,345,0.5232,4402651,0,0.0283
1252,0.8849,158872250,82436246,339,0.5189,76436004,199,0.4811,0,0,0.0000
1253,0.8402,150857185,69525986,262,0.4609,72762270,276,0.4823,8568929,0,0.0568
1254,0.8548,153472369,68801421,297,0.4483,65947274,241,0.4297,18723674,0,0.1220
1255,0.6244,112109157,59506367,349,0.5308,52575967,189,0.4690,26823,0,0.0002
1256,0.8394,150709960,70520378,262,0.4679,70257077,276,0.4662,9932505,0,0.0659
1257,0.7903,141890597,63314896,262,0.4462,66387486,276,0.4679,12188215,0,0.0859
1258,0.6862,123210146,63733721,349,0.5173,56522024,189,0.4587,2954401,0,0.0240
1259,0.7941,142575572,77886131,421,0.5463,55842249,117,0.3917,8847192,0,0.0621
1260,0.6299,113099034,51531457,262,0.4556,56613823,276,0.5006,4953754,0,0.0438
1261,0.7574,135985572,60842804,166,0.4474,73109593,372,0.5376,2033175,0,0.0150
1262,0.7334,131699941,68129220,354,0.5173,59120693,184,0.4489,4450028,0,0.0338
1263,0.7953,142797982,60677851,166,0.4249,73466997,372,0.5145,8653134,0,0.0606
1264,0.8696,156134267,78853249,354,0.5050,68860730,184,0.4410,8420288,0,0.0539
1265,0.7136,128130212,59444942,297,0.4639,57373806,241,0.4478,11311464,0,0.0883
1266,0.8841,158739710,82589147,349,0.5203,75085896,189,0.4730,1064667,0,0.0067
1267,0.6073,109038578,52544738,358,0.4819,43296569,180,0.3971,13197271,0,0.1210
1268,0.8287,148790323,64457405,262,0.4332,66702551,276,0.4483,17630367,0,0.1185
1269,0.7467,134061484,59635790,166,0.4448,74425694,372,0.5552,0,0,0.0000
1270,0.8806,158124948,76189493,262,0.4818,81800329,276,0.5173,135126,0,0.0009
1271,0.6469,116143093,53786217,262,0.4631,53479288,276,0.4605,8877588,0,0.0764
1272,0.6397,114856041,57171174,314,0.4978,54062947,224,0.4707,3621920,0,0.0315
1273,0.6645,119319846,52460553,166,0.4397,66859293,372,0.5603,0,0,0.0000
1274,0.6289,112901791,49988228,193,0.4428,58323720,345,0.5166,4589843,0,0.0407
1275,0.8816,158282839,65941648,193,0.4166,78013855,345,0.4929,14327336,0,0.0905
1276,0.8625,154857611,79513648,354,0.5135,68598471,184,0.4430,6745492,0,0.0436
1277,0.6710,120473927,60105861,358,0.4989,49785161,180,0.4132,10582905,0,0.0878
1278,0.6107,109660178,47333279,193,0.4316,55343660,345,0.5047,6983239,0,0.0637
1279,0.8197,147167767,72049332,262,0.4896,75118435,276,0.5104,0,0,0.0000
1280,0.7415,133128801,68636219,329,0.5156,64492582,209,0.4844,0,0,0.0000
1281,0.6232,111886941,52639774,262,0.4705,56416945,276,0.5042,2830222,0,0.0253
1282,0.7329,131574271,67697073,349,0.5145,60018511,189,0.4562,3858687,0,0.0293
1283,0.8070,144893840,68510903,209,0.4728,76310831,329,0.5267,72106,0,0.0005
1284,0.6882,123561671,55189546,262,0.4467,59524648,276,0.4817,8847477,0,0.0716
1285,0.8563,153738421,68117307,256,0.4431,75639893,282,0.4920,9981221,0,0.0649
1286,0.8549,153490278,70254865,262,0.4577,75023016,276,0.4888,8212397,0,0.0535
1287,0.7894,141738159,66012581,193,0.4657,74223484,345,0.5237,1502094,0,0.0106
1288,0.8669,155652602,82559694,349,0.5304,72892608,189,0.4683,200300,0,0.0013
1289,0.8339,149712264,73357084,262,0.4900,76323458,276,0.5098,31722,0,0.0002
1290,0.8075,144995845,64298304,166,0.4434,80673651,372,0.5564,23890,0,0.0002
